article_name,country,revision_id,article_quality,population
Abdul Zahir (Konar Education Minister),Afghanistan,717252806,Stub,32247000
Mohammad Daud Miraki,Afghanistan,717365624,Start,32247000
Osman Osmani,Afghanistan,717366122,Stub,32247000
Shahnaz Himmeti,Afghanistan,717624594,Stub,32247000
Zahera Ahmadyar Mawlayee,Afghanistan,717733887,Stub,32247000
Malali Ishaqzai,Afghanistan,717743144,Stub,32247000
Mohammad Hashem Taufiqui,Afghanistan,717921766,Start,32247000
Khalid Farooqi,Afghanistan,718002836,Stub,32247000
Muhammad Hashim Esmatullahi,Afghanistan,718019701,Stub,32247000
Khairullah Anosh,Afghanistan,718052714,Stub,32247000
Abdul Baqi Turkistani,Afghanistan,718250607,Stub,32247000
Zabih-U-llah Ghazi Noristani,Afghanistan,718362010,Start,32247000
Hasan Ali Sultani,Afghanistan,718362588,Stub,32247000
Ghulam Faroq Nijrabi,Afghanistan,718364221,Stub,32247000
Sahib Rahman,Afghanistan,718382045,Stub,32247000
Gul Haar Jalal,Afghanistan,718383950,Stub,32247000
Sahira Sharif,Afghanistan,718384584,Start,32247000
Toorpekai,Afghanistan,718384771,Stub,32247000
Baktash Siawash,Afghanistan,718882885,Stub,32247000
Mohammed Tahir Omar,Afghanistan,718933282,Stub,32247000
Abdul Malik Hamwar,Afghanistan,720125764,Stub,32247000
Syed Gulam Farooq Mirranay,Afghanistan,720408323,Start,32247000
Abdul Bagi Baryal,Afghanistan,720586068,Stub,32247000
Nasruddin Mohseni,Afghanistan,721524808,Start,32247000
Ahmad Khan Samangani,Afghanistan,721999414,Start,32247000
Awtar Singh,Afghanistan,722198152,Stub,32247000
Alhaj Mutalib Baig,Afghanistan,722893996,Stub,32247000
Al-Haj Suliman Yari,Afghanistan,723481980,Stub,32247000
Mohammad Ghous Bashiri,Afghanistan,723709911,Start,32247000
Zalmai Mojadidi,Afghanistan,724355183,Start,32247000
Sayed Jalal,Afghanistan,726625715,Start,32247000
List of rulers of Afghanistan,Afghanistan,727899635,Stub,32247000
Fariba Ahmadi Kakar,Afghanistan,728644481,Stub,32247000
Sultan Jan,Afghanistan,729099380,Stub,32247000
Majah Ha Adrif,Afghanistan,729386082,Start,32247000
Mohammad Gul (Helmand Council),Afghanistan,730949872,Stub,32247000
Ahmad Shah Khan Asakzai,Afghanistan,731353196,Stub,32247000
Kashmir Khan,Afghanistan,731397902,Start,32247000
Haroon al-Afghani,Afghanistan,731512019,C,32247000
Nematullah Shahrani,Afghanistan,737761144,Stub,32247000
Abdul Hadi Arghandiwal,Afghanistan,739136660,Stub,32247000
Abdul Hafiz Mansoor,Afghanistan,739695950,Stub,32247000
Mohammad Daud Sultanzoy,Afghanistan,741518574,Start,32247000
Abdul Qayum Wardak,Afghanistan,742229423,Stub,32247000
Abdullah Khan Tarzi,Afghanistan,742237237,Start,32247000
Mohammad Aman,Afghanistan,745190115,Start,32247000
Qutbuddin Hilal,Afghanistan,746242701,Start,32247000
Zabihullah (Balkh),Afghanistan,747783201,Stub,32247000
Razaq Mamoon,Afghanistan,748084336,Start,32247000
Sayed Nasim Mihanparast,Afghanistan,748224926,Stub,32247000
Said Mohammad Ali Jawid,Afghanistan,748594441,Stub,32247000
Azizullah Lodin,Afghanistan,748841875,Stub,32247000
Mirwais Sadiq,Afghanistan,749355761,Stub,32247000
List of governors of Jowzjan,Afghanistan,749593657,Stub,32247000
Ghulam Dastagir Azad,Afghanistan,749952986,Stub,32247000
Mohammad Omar (Afghan governor),Afghanistan,750347412,Start,32247000
Atiqullah Ludin,Afghanistan,750535372,Start,32247000
Hamidullah Qalandarzai,Afghanistan,750544170,Start,32247000
Mohammad Iqbal Azizi,Afghanistan,750549549,Stub,32247000
Hakim Taniwal,Afghanistan,750561890,Start,32247000
Abdul Ghani Ghani,Afghanistan,751150581,Stub,32247000
Amin Karim,Afghanistan,751299201,Start,32247000
Pacha Gul Wafadar,Afghanistan,751959879,Stub,32247000
Ghulam Qawis Abubaker,Afghanistan,752026068,Stub,32247000
Sayed Ahmad Haqbeen,Afghanistan,752332885,Stub,32247000
Abdul Sattar Murad,Afghanistan,753124044,Stub,32247000
Hanifa Safi,Afghanistan,754262111,Stub,32247000
Sardar Mohammad Nadir Naeem,Afghanistan,755110536,Stub,32247000
Burhanullah Shinwari,Afghanistan,755254358,Stub,32247000
Nasrullah Baryalai Arsalai,Afghanistan,755339031,C,32247000
Rafiullah Bidar,Afghanistan,755351182,Stub,32247000
Sayed Mohammad Gulabzoy,Afghanistan,756609530,Start,32247000
Habibullah Qaderi,Afghanistan,757538650,Stub,32247000
Lutfullah Mashal,Afghanistan,757800105,Start,32247000
Template:Presidents of Afghanistan,Afghanistan,758302567,Stub,32247000
Massouda Jalal,Afghanistan,759405630,Start,32247000
Davood Moradian,Afghanistan,759449241,Stub,32247000
Ghulam Mohammad Rigi,Afghanistan,759489824,Stub,32247000
Shafiqa Habibi,Afghanistan,759778743,C,32247000
Ghulam Mohammad Ghobar,Afghanistan,761685512,Stub,32247000
List of ambassadors of Afghanistan,Afghanistan,762527227,Stub,32247000
Sayed Mustafa Kazemi,Afghanistan,763083773,Stub,32247000
Tayyab Agha,Afghanistan,763438364,Stub,32247000
Abdul Wahed Sorabi,Afghanistan,764743041,Stub,32247000
Mohammad Ghous,Afghanistan,765965877,Stub,32247000
Ahmad Wali Massoud,Afghanistan,766167980,Stub,32247000
Jan Baz,Afghanistan,766272734,Stub,32247000
Mohammad Nasim Faqiri,Afghanistan,766309040,Start,32247000
Cheragh Ali Cheragh,Afghanistan,767150678,Start,32247000
Saber Sangar,Afghanistan,767427725,Stub,32247000
Ravan A. G. Farhâdi,Afghanistan,768137506,C,32247000
Faizullah Kakar,Afghanistan,769025347,C,32247000
Faramarz Tamanna,Afghanistan,769061187,C,32247000
Sohaila Sharifi,Afghanistan,770239277,Stub,32247000
Enayatullah Nazari,Afghanistan,770448889,Stub,32247000
Mohammad Ishaq Aloko,Afghanistan,770905450,Start,32247000
Mohammad Hashim Khan,Afghanistan,771055245,Stub,32247000
Sultan Hamid Sultan,Afghanistan,772765313,Stub,32247000
Hajji Muhammad Arif Zarif,Afghanistan,772804054,Stub,32247000
Sayed Zafar Hashemi,Afghanistan,774179658,Stub,32247000
Anarkali Kaur Honaryar,Afghanistan,774499188,Stub,32247000
Ismail Qasim Yar,Afghanistan,775523762,Stub,32247000
Sima Samar,Afghanistan,775966269,C,32247000
Mohammed Rafie,Afghanistan,776933374,Stub,32247000
Habibullah Jan,Afghanistan,777525023,Stub,32247000
Mohammad Sarwar Ahmadzai,Afghanistan,777625464,Start,32247000
Abdul Malik Anwar,Afghanistan,777874646,Stub,32247000
Husn Banu Ghazanfar,Afghanistan,778690357,Start,32247000
Nur ul-Haq Ulumi,Afghanistan,779084312,C,32247000
Roqia Abubakr,Afghanistan,779389407,Stub,32247000
Rahila Bibi Kobra Alamshahi,Afghanistan,779389809,Stub,32247000
Khadija Ahrari,Afghanistan,779839643,Stub,32247000
Sharif Fayez,Afghanistan,780326218,Stub,32247000
Mohammad Asim Asim,Afghanistan,780468605,Stub,32247000
Mohibullah Samim,Afghanistan,780566383,Stub,32247000
Musa Khan Ahmadzai,Afghanistan,780765630,Stub,32247000
Mohammad Tamim Nuristani,Afghanistan,780939825,Stub,32247000
Jamaluddin Badr,Afghanistan,780939867,Start,32247000
Mohammed Hashim Watanwal,Afghanistan,780940202,Start,32247000
Munshi Abdul Majid,Afghanistan,781002628,Start,32247000
Mohammad Hashim Zare,Afghanistan,781002810,Stub,32247000
Roohul Amin,Afghanistan,781002975,Stub,32247000
Mohammad Akbar Barakzai,Afghanistan,781167880,Stub,32247000
Mohammad Bashir Qant Chah Abi,Afghanistan,781169029,Stub,32247000
Template:Monarchs of Afghanistan,Afghanistan,781791356,Stub,32247000
Abdul Hai Neamati,Afghanistan,781990193,Stub,32247000
Abdul Qadir Nuristani,Afghanistan,781990452,Stub,32247000
Baz Mohammad Ahmadi,Afghanistan,782271549,Stub,32247000
Ibrahim Malikzada,Afghanistan,782271562,Stub,32247000
Sayyed Mohammad Eqbal Munib,Afghanistan,782271570,Stub,32247000
Bashir Baghlani,Afghanistan,782663330,Start,32247000
Fazal Haq Mujahid,Afghanistan,782845346,C,32247000
Atiqullah Atifmal,Afghanistan,782848556,C,32247000
Mahboba Hoqomal,Afghanistan,782978230,Stub,32247000
Mohammad Shakir Kargar,Afghanistan,783321773,Stub,32247000
Mahbob-U-lah Koshani,Afghanistan,783717361,Stub,32247000
Mohammad Khan (athlete),Afghanistan,783898506,Stub,32247000
Samoud Khan,Afghanistan,785150345,Start,32247000
Salamat Azimi,Afghanistan,785284556,Start,32247000
Delbar Nazari,Afghanistan,785284614,Start,32247000
Hamidullah Niyazmand,Afghanistan,785352771,Stub,32247000
Mohammed Alim Razm,Afghanistan,786830658,Stub,32247000
Masuma Esmati-Wardak,Afghanistan,787258680,Start,32247000
Maryam Durani,Afghanistan,787347770,C,32247000
Mullah Ghani,Afghanistan,787348558,Stub,32247000
Nasrin Oryakhil,Afghanistan,787352628,Start,32247000
Abdul Ghafor Zori,Afghanistan,787396242,Stub,32247000
Abdul Latif Ibrahimi,Afghanistan,787398553,Stub,32247000
Abdul Qadir Alam,Afghanistan,787399854,Stub,32247000
Abdul Qadir Imami Ghori,Afghanistan,787399889,Stub,32247000
Abdul Rahim Ayoubi,Afghanistan,787400308,C,32247000
Abdur Razzaq (Taliban Interior Minister),Afghanistan,787408432,Stub,32247000
Abdul Rahman Pazhwak,Afghanistan,787914131,Start,32247000
Abdul Samad Khaksar,Afghanistan,787914141,Start,32247000
Rouh Gul Khairzad,Afghanistan,788030456,Stub,32247000
Suhaila Seddiqi,Afghanistan,788520176,C,32247000
Farida Momand,Afghanistan,788591677,Start,32247000
Suraya Dalil,Afghanistan,788684997,Start,32247000
Azim Khan,Afghanistan,788851566,Stub,32247000
Amir Muhammad Akhundzada,Afghanistan,788882411,Start,32247000
Ibrahim Spinzada,Afghanistan,789234893,Start,32247000
Mohammed Zaman,Afghanistan,789359940,Start,32247000
Arsala Rahmani Daulat,Afghanistan,789787876,Start,32247000
Assadullah Wafa,Afghanistan,789969188,Stub,32247000
Aziza Ahmadyar,Afghanistan,790315322,Start,32247000
Abdul Ahad Wardak,Afghanistan,790711812,Start,32247000
Naeem Baloch,Afghanistan,791077429,Stub,32247000
Abdul Ghafar Lakanwal,Afghanistan,791219668,Start,32247000
Sayed Yousuf Mirranay,Afghanistan,791329143,C,32247000
Habiba Sarobi,Afghanistan,791417213,Start,32247000
Sayed Jalal Karim,Afghanistan,792790722,Start,32247000
Shakiba Hashemi,Afghanistan,792853350,Start,32247000
Mohammad Rauf Mehdi,Afghanistan,793152042,Stub,32247000
Wahid Omar,Afghanistan,793429853,Start,32247000
Shinkai Karokhail,Afghanistan,793950185,C,32247000
Hashmat Ghani Ahmadzai,Afghanistan,794028379,Start,32247000
Abdul Sabur Farid Kohistani,Afghanistan,794072920,Stub,32247000
Jan Mohammad Khan,Afghanistan,794478106,GA,32247000
Abdul Karim Mustaghni,Afghanistan,795022269,Stub,32247000
Nilofar Sakhi,Afghanistan,795223533,C,32247000
Ali Shah Durrani,Afghanistan,795268854,Stub,32247000
Ayub Shah Durrani,Afghanistan,795269744,Stub,32247000
Mohammed Nadir Shah,Afghanistan,795274242,C,32247000
Mohammad Yaqub Khan,Afghanistan,795275279,Start,32247000
Ghulam Muhammad Tarzi,Afghanistan,795276004,Start,32247000
Wazir Akbar Khan,Afghanistan,795276382,C,32247000
Shuja Shah Durrani,Afghanistan,795276435,Stub,32247000
Abdul Qadir (Afghan communist),Afghanistan,795276759,C,32247000
Haji Mohammad Chamkani,Afghanistan,795278213,Stub,32247000
"List of candidates in the Afghan presidential election, 2009",Afghanistan,795279646,GA,32247000
Rangin Dadfar Spanta,Afghanistan,795280443,C,32247000
Zarar Ahmad Osmani,Afghanistan,795280683,Start,32247000
Mirwais Yasini,Afghanistan,795282116,C,32247000
Habibullah Karzai,Afghanistan,795282600,Stub,32247000
Azizullah Karzai,Afghanistan,795282782,Start,32247000
Motasim Billah Mazhabi,Afghanistan,795283296,Start,32247000
Wazir Arsala Khan,Afghanistan,795283501,Stub,32247000
Sibghatullah Mojaddedi,Afghanistan,795285982,C,32247000
Musahiban,Afghanistan,795287565,Start,32247000
Ezatullah (Nangarhar),Afghanistan,795483379,Stub,32247000
Qurban Ali Oruzgani,Afghanistan,795654542,Start,32247000
Shukria Barakzai,Afghanistan,795919634,C,32247000
Abdul Majid Samim,Afghanistan,796060040,Stub,32247000
Shah Shujah Durrani,Afghanistan,796493730,C,32247000
Abdul Haq (Afghan leader),Afghanistan,796569814,GA,32247000
Bashir Ahmad Bezan,Afghanistan,796615232,Stub,32247000
Muhammad Yunus Nawandish,Afghanistan,796676748,Start,32247000
Abdul Rahman (Afghan minister),Afghanistan,796885432,Stub,32247000
Abdullah Wardak,Afghanistan,796885985,C,32247000
Abdul Ahad Karzai,Afghanistan,796975361,Start,32247000
Arsala Jamal,Afghanistan,797002885,B,32247000
Amanullah Khan,Afghanistan,797048177,C,32247000
Zeenat Karzai,Afghanistan,797072546,Start,32247000
Ahmed Wali Karzai,Afghanistan,797074740,GA,32247000
Burhanuddin Rabbani,Afghanistan,797089185,C,32247000
Inayatullah Khan,Afghanistan,797153892,Stub,32247000
Nasrullah Khan (Afghanistan),Afghanistan,797155187,GA,32247000
Mohammad Azam Khan,Afghanistan,797156968,Stub,32247000
Mohammad Afzal Khan,Afghanistan,797157277,Stub,32247000
Ahmad Behzad,Afghanistan,797216331,Start,32247000
Delbar Jan Arman,Afghanistan,797343976,Stub,32247000
Sayed Anwar Rahmati,Afghanistan,797570527,Stub,32247000
Hekmat Karzai,Afghanistan,797673897,Start,32247000
Noorulah Delwari,Afghanistan,797728695,Start,32247000
Abdul Qadir (Afghan leader),Afghanistan,798059926,C,32247000
List of governors of Baghlan,Afghanistan,798792201,Start,32247000
Malalai Shinwari,Afghanistan,798873145,Stub,32247000
Massoud Khalili,Afghanistan,798923237,GA,32247000
Mirza Muhammad Ismail,Afghanistan,799013122,B,32247000
Mohammad Shafiq Hamdam,Afghanistan,799023086,C,32247000
Mohammed Zia Salehi,Afghanistan,799023841,Stub,32247000
Muhammad Ali Jalali,Afghanistan,799046878,Stub,32247000
Muhammad Arif Sarwari,Afghanistan,799046977,Start,32247000
Amrullah Saleh,Afghanistan,799215547,FA,32247000
Mohammad Nazar Faqiri (Baghlan 1955),Afghanistan,799467889,Stub,32247000
Robina Muqimyar,Afghanistan,799980094,C,32247000
Said Tayeb Jawad,Afghanistan,800049528,C,32247000
Salahuddin Rabbani,Afghanistan,800053449,C,32247000
Shah Waliullah Adeeb,Afghanistan,800127655,Start,32247000
Shahla Ata,Afghanistan,800128121,Start,32247000
Shakila (Kabul),Afghanistan,800129584,Stub,32247000
Sitara Achakzai,Afghanistan,800175991,Start,32247000
First Lady of Afghanistan,Afghanistan,800356996,Start,32247000
Abdul Jabbar Taqwa,Afghanistan,800455166,Stub,32247000
Humayun Azizi,Afghanistan,800555876,Start,32247000
Abdullah Habibi,Afghanistan,801207685,Start,32247000
Ziauddin (Afghan militia leader),Afghanistan,801335999,Start,32247000
Sher Ali Khan,Afghanistan,801436815,Start,32247000
Sharif Ghalib,Afghanistan,801469201,B,32247000
Aimal Faizi,Afghanistan,801589377,Stub,32247000
Soraya Tarzi,Afghanistan,801632337,C,32247000
Ali Mohammad,Afghanistan,801927558,Stub,32247000
Abdul Jabbar Naeemi,Afghanistan,801936110,Stub,32247000
Rahmatullah Nabil,Afghanistan,801936928,Start,32247000
Shah Gul Rezai,Afghanistan,802280148,Stub,32247000
Seema Jowenda,Afghanistan,802286319,Start,32247000
Mohammad Mohaqiq,Afghanistan,802320704,Start,32247000
Ramazan Bashardost,Afghanistan,802320895,C,32247000
Ezatullah Mujahid,Afghanistan,802515929,Stub,32247000
Mir Akbar Khyber,Afghanistan,802550537,Start,32247000
Anahita Ratebzad,Afghanistan,802551672,C,32247000
Presidency of Hamid Karzai,Afghanistan,802697878,B,32247000
Fareeda Kuchi Balkhi,Afghanistan,802764676,Start,32247000
Wahidullah Waissi,Afghanistan,802795569,GA,32247000
Fauzia Gailani,Afghanistan,802860970,Start,32247000
Laghman Province,Afghanistan,803055503,GA,32247000
Mullah Mohammad Hasan,Afghanistan,803686558,Stub,32247000
Mohammad Najibullah,Afghanistan,803705974,B,32247000
Abdul Rahim Hatif,Afghanistan,803706243,Stub,32247000
Abdul Rashid Dostum,Afghanistan,803775914,C,32247000
Abdur Rahman Khan,Afghanistan,803792380,C,32247000
Azra Jafari,Afghanistan,803841397,C,32247000
Ahmad Shah Massoud,Afghanistan,803983131,GA,32247000
Zalmai Wesa,Afghanistan,804091843,Stub,32247000
Baran Khan Kudezai,Afghanistan,804099373,Start,32247000
Babrak Karmal,Afghanistan,804299877,GA,32247000
Frozan Fana,Afghanistan,804349394,Start,32247000
Qari Ahmadullah,Afghanistan,804577359,Stub,32247000
Mohammed Daoud Khan,Afghanistan,804938633,C,32247000
Abdul Salam Zaeef,Afghanistan,805226789,C,32247000
Fazlullah Wahidi,Afghanistan,805345658,Start,32247000
Gholam Rabani Nasher,Afghanistan,805454844,Stub,32247000
Ghulam Haider Hamidi,Afghanistan,805473052,Start,32247000
Ghulam Hassan Safi,Afghanistan,805473670,Stub,32247000
Mohammed Zahir Shah,Afghanistan,805772298,GA,32247000
Nur Muhammad Taraki,Afghanistan,805821343,GA,32247000
Malalai Joya,Afghanistan,805920528,GA,32247000
Mahmud Shah Durrani,Afghanistan,805922525,Start,32247000
Durrani dynasty,Afghanistan,805924089,GA,32247000
Habibull?h Kalak?ni,Afghanistan,805957551,C,32247000
Mohammed Omar,Afghanistan,806029147,GA,32247000
Hafizullah Amin,Afghanistan,806216425,GA,32247000
Barakzai dynasty,Afghanistan,806407981,C,32247000
Ismail Balkhi,Afghanistan,806409054,Start,32247000
Abdullah Abdullah,Afghanistan,806496321,C,32247000
Dost Mohammad Khan (Emir of Afghanistan),Afghanistan,806499548,C,32247000
List of heads of state of Afghanistan,Afghanistan,806607200,C,32247000
Fawzia Koofi,Afghanistan,806916131,GA,32247000
Farkhunda Zahra Naderi,Afghanistan,806994231,C,32247000
Gul Ahmmad Yama,Afghanistan,806996844,Start,32247000
Hamid Karzai,Afghanistan,807045523,GA,32247000
Mohammad Khaksar,Afghanistan,807280653,Stub,32247000
Ayub Khan (Emir of Afghanistan),Afghanistan,807356026,Start,32247000
Habibullah Khan,Afghanistan,807390748,Start,32247000
Ashraf Ghani,Afghanistan,807405698,C,32247000
Qadria Yazdanparast,Afghanistan,807414229,Start,32247000
Hafizullah Shabaz Khail,Afghanistan,807426425,Start,32247000
Template:Iraq-politician-stub,Iraq,394580630,Stub,37056000
Template:Iraq-mayor-stub,Iraq,443499367,Stub,37056000
Template:Iraq-activist-stub,Iraq,535446194,Stub,37056000
Template:Iraq-diplomat-stub,Iraq,617753923,Stub,37056000
Ali al-Bahadili,Iraq,671516033,Stub,37056000
Hikmat Mizban Ibrahim al-Azzawi,Iraq,702727008,Start,37056000
Ahmed al-Barak,Iraq,703053769,Stub,37056000
Wael Abdul Latif,Iraq,703053876,Stub,37056000
Dara Nur al-Din,Iraq,703053905,Stub,37056000
Mufid Mohammad Jawad al-Jazairi,Iraq,703054379,Stub,37056000
Nuri Badran,Iraq,703054420,Stub,37056000
Abdel Amir Abbud Rahima,Iraq,703054447,Stub,37056000
Ali Faik al-Ghadban,Iraq,703054465,Stub,37056000
Khodayyir Abbas,Iraq,703054481,Stub,37056000
Hashim Abderrahman al-Shibli,Iraq,703054542,Start,37056000
Rashad Mandan Omar,Iraq,703054561,Stub,37056000
Sami Azara al-Majun,Iraq,703054581,Stub,37056000
Kamel al-Kilani,Iraq,703054633,Stub,37056000
Mohammad Jassem Khodayyir,Iraq,703054668,Stub,37056000
Ali al-Haidari,Iraq,704491213,Stub,37056000
Abdul Razak al-Hashimi,Iraq,704611447,Stub,37056000
Nehro Mohammed,Iraq,704668476,Stub,37056000
Muhammed Ibrahim al-Juraissey,Iraq,704981869,Stub,37056000
Dhari Ali al-Fayadh,Iraq,705434314,Stub,37056000
Ibrahim Ahmad Abd al-Sattar Muhammad,Iraq,706338188,Stub,37056000
Ismail Ahmed Rajab Al Hadidi,Iraq,706466759,Stub,37056000
Khalaf al-Ulayyan,Iraq,707468568,Stub,37056000
Abd al-Rahim al-Hasini,Iraq,707803149,Stub,37056000
Shirwan al-Waili,Iraq,707905482,Stub,37056000
Baraa Najib al-Ruba'i,Iraq,707925243,Stub,37056000
Abdel Hussein Shandal,Iraq,707935281,Stub,37056000
Taha Bidaywi Hamed,Iraq,709661228,Stub,37056000
Omer Fattah Hussain,Iraq,709756947,Stub,37056000
Karim Mahdi Salih,Iraq,709771115,Stub,37056000
Liwaa Semeism,Iraq,709871417,Stub,37056000
Asaad Abu Gilel al-Taie,Iraq,710246172,Stub,37056000
Taha al-Liheibi,Iraq,710870920,Stub,37056000
Raed Fahmy Jahid,Iraq,712221416,Start,37056000
Khalil Jalil Hamza,Iraq,712335125,Stub,37056000
Ridha Jawad Taqi,Iraq,712632653,Start,37056000
Falah Hassan al-Naqib,Iraq,714301550,Stub,37056000
Fadhil Omer,Iraq,714556831,Stub,37056000
Safa al-Safi,Iraq,714747651,Start,37056000
Riya Qahtan,Iraq,715231246,Stub,37056000
Mahmoud al-Radi,Iraq,715362468,Stub,37056000
Osama Tawfiq al-Tikriti,Iraq,716552449,Stub,37056000
Muhammad Hasan Abi al-Mahasin,Iraq,717358490,Stub,37056000
Basimah Aziz Nasir,Iraq,717654431,Stub,37056000
Mizhar Abdullah Ruaid,Iraq,718591955,Stub,37056000
Sherzad Hafiz,Iraq,719146556,Stub,37056000
Hatem Kamil,Iraq,719585667,Stub,37056000
Hisham al-Hayali,Iraq,722191751,Stub,37056000
Hussein al-Tahan,Iraq,723276626,Stub,37056000
Walid Hamid Tawfiq al-Tikriti,Iraq,723694486,Start,37056000
Majid al-Nasrawi,Iraq,723991605,Stub,37056000
Shirin Hassani Ramazan,Iraq,724026143,Stub,37056000
Ammar Al-Madany,Iraq,724869427,Stub,37056000
Saleh al-Ogaili,Iraq,725087552,Stub,37056000
George Mansour,Iraq,729668868,Stub,37056000
Muhammad Mahdi Salih,Iraq,731384242,Start,37056000
Rafi Daham al-Tikriti,Iraq,732097548,Stub,37056000
Jasim Mohammed Jaafar,Iraq,733441710,Stub,37056000
Mohammed Shakir (Iraqi politician),Iraq,734073607,Stub,37056000
Abd Dhiyab al-Ajili,Iraq,736396940,Stub,37056000
Kasim Muhammad Taqi al-Sahlani,Iraq,736632136,Start,37056000
Nadim al-Jabiri,Iraq,738254818,Stub,37056000
Qassim Daoud,Iraq,738294906,Stub,37056000
Howar Ziad,Iraq,740830750,Stub,37056000
Nuri Sheikh Salih Sheikh Ghani Barzinji,Iraq,740922613,Stub,37056000
Muhammad Kader Hawdeyani,Iraq,740924347,Stub,37056000
Bahnam Zaya Bulos,Iraq,741002947,Stub,37056000
'Abd al-Razzaq al-Hasani,Iraq,741242691,Start,37056000
Awni Yusuf,Iraq,741385557,Stub,37056000
Adnan al-Assadi,Iraq,742561228,Stub,37056000
